Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.1702239513397217	0	25.76923	14.324914	72.0	9.0	25.76923076923077	14.324913815396604	1005	1005
3.8572869300842285	1	39.307693	16.128735	97.0	17.0	39.30769230769231	16.128735061205397	1022	2027
5.229130983352661	2	43.833332	18.208666	92.0	19.0	43.833333333333336	18.208667044996886	1052	3079
6.663770914077759	3	46.454544	16.759602	80.0	22.0	46.45454545454545	16.75960314329254	1022	4101
8.133721828460693	4	47.95238	18.584368	88.0	16.0	47.95238095238095	18.58436667759373	1007	5108
9.706104040145874	5	44.869564	21.260914	107.0	17.0	44.869565217391305	21.26091402147037	1032	6140
11.140191078186035	6	43.76	28.554903	174.0	19.0	43.76	28.554901505696005	1094	7234
12.767035961151123	7	32.15625	12.402392	66.0	17.0	32.15625	12.402392347345733	1029	8263
14.217522859573364	8	34.1	14.891497	78.0	17.0	34.1	14.891496454912335	1023	9286
15.67556619644165	9	25.6	10.461357	49.0	11.0	25.6	10.461357464497617	1024	10310
17.075395822525024	10	27.108109	15.957348	109.0	13.0	27.10810810810811	15.957348190899697	1003	11313
18.524792194366455	11	21.48936	9.373734	51.0	10.0	21.48936170212766	9.373735013494574	1010	12323
20.028834104537964	12	17.666666	6.7831917	42.0	10.0	17.666666666666668	6.783192161986328	1007	13330
21.437283754348755	13	15.703125	6.323764	42.0	8.0	15.703125	6.323763929367936	1005	14335
22.975421905517578	14	18.2	9.146087	57.0	8.0	18.2	9.146087091806478	1001	15336
24.43058204650879	15	17.964285	7.86485	46.0	9.0	17.964285714285715	7.864850115986876	1006	16342
25.853370904922485	16	21.375	12.638606	94.0	10.0	21.375	12.638606529202498	1026	17368
27.278228998184204	17	22.622223	6.9770703	40.0	12.0	22.622222222222224	6.977070027801033	1018	18386
28.781665086746216	18	22.977272	8.507987	51.0	12.0	22.977272727272727	8.507987253601057	1011	19397
30.265867948532104	19	24.756098	8.957298	52.0	13.0	24.75609756097561	8.957298394441665	1015	20412
31.659953832626343	20	23.928572	11.249112	79.0	11.0	23.928571428571427	11.24911183190934	1005	21417
33.21143102645874	21	22.955555	7.3755016	50.0	12.0	22.955555555555556	7.375501656928702	1033	22450
34.72855305671692	22	22.422222	5.2471747	34.0	14.0	22.42222222222222	5.247174430698188	1009	23459
36.183382987976074	23	19.72549	4.7282147	35.0	12.0	19.725490196078432	4.728214982059356	1006	24465
37.61864495277405	24	20.55102	3.8175817	30.0	12.0	20.551020408163264	3.817581371784464	1007	25472
39.06427812576294	25	19.423077	4.364834	31.0	12.0	19.423076923076923	4.364833919856401	1010	26482
40.51873993873596	26	17.928572	3.6783981	30.0	13.0	17.928571428571427	3.678398054166781	1004	27486
42.049944162368774	27	17.20339	3.0464184	24.0	11.0	17.203389830508474	3.046418630974873	1015	28501
43.55843901634216	28	16.031746	2.648559	22.0	10.0	16.03174603174603	2.648559080961079	1010	29511
45.10027194023132	29	15.212121	2.7988913	22.0	11.0	15.212121212121213	2.7988912930223115	1004	30515
46.610798835754395	30	15.904762	3.0274632	23.0	10.0	15.904761904761905	3.027463109571873	1002	31517
48.1312141418457	31	17.084745	2.8776646	26.0	12.0	17.084745762711865	2.8776646345470356	1008	32525
49.75865817070007	32	18.925926	3.4952447	27.0	13.0	18.925925925925927	3.495244662934526	1022	33547
51.27964901924133	33	20.510204	3.9750366	28.0	14.0	20.510204081632654	3.975036639438849	1005	34552
52.77268886566162	34	20.87755	3.9312077	29.0	15.0	20.877551020408163	3.931207702792993	1023	35575
54.38644194602966	35	21.595745	4.040537	29.0	14.0	21.595744680851062	4.040537011223564	1015	36590
55.96195888519287	36	22.577778	5.008832	34.0	16.0	22.57777777777778	5.0088317062692775	1016	37606
57.49327802658081	37	23.15909	4.193844	32.0	16.0	23.15909090909091	4.193843874809956	1019	38625
59.00248408317566	38	23.67442	3.8683026	32.0	17.0	23.674418604651162	3.868302495522186	1018	39643
60.53557991981506	39	23.67442	4.573539	34.0	16.0	23.674418604651162	4.573538298621341	1018	40661
62.094574213027954	40	22.90909	3.598094	31.0	16.0	22.90909090909091	3.5980940776660546	1008	41669
63.561630964279175	41	23.534883	3.378102	31.0	18.0	23.53488372093023	3.3781021037985934	1012	42681
65.11370182037354	42	24.380953	3.690092	32.0	17.0	24.38095238095238	3.690092145916071	1024	43705
66.6332049369812	43	23.928572	4.317147	33.0	16.0	23.928571428571427	4.317146638931878	1005	44710
68.13127303123474	44	23.465117	4.3846927	33.0	16.0	23.46511627906977	4.384692385112161	1009	45719
69.59743809700012	45	24.166666	4.514087	34.0	16.0	24.166666666666668	4.514087297226775	1015	46734
71.16428184509277	46	25.125	3.9698079	33.0	18.0	25.125	3.9698079298626023	1005	47739
72.64745092391968	47	24.536585	3.8514967	34.0	18.0	24.536585365853657	3.851496769395489	1006	48745
74.10582780838013	48	24.585365	4.04834	33.0	17.0	24.585365853658537	4.048339676267764	1008	49753
75.731605052948	49	24.780487	5.043771	36.0	18.0	24.78048780487805	5.043770343130377	1016	50769
77.24148297309875	50	26.051283	3.6229236	33.0	19.0	26.05128205128205	3.6229235817805256	1016	51785
78.80373787879944	51	26.710526	3.7339683	36.0	19.0	26.710526315789473	3.7339685022269897	1015	52800
80.30975699424744	52	28.083334	4.172496	37.0	21.0	28.083333333333332	4.172495922373349	1011	53811
81.92190289497375	53	27.702703	4.171103	35.0	19.0	27.7027027027027	4.171103067955311	1025	54836
83.4527051448822	54	25.923077	3.3079903	33.0	20.0	25.923076923076923	3.3079904457169516	1011	55847
84.99854588508606	55	25.575	5.1811557	35.0	17.0	25.575	5.181155759094683	1023	56870
86.60565996170044	56	26.552631	4.3084826	35.0	19.0	26.55263157894737	4.308482260678547	1009	57879
88.15397620201111	57	26.128204	3.7701898	33.0	19.0	26.128205128205128	3.7701900052744204	1019	58898
89.68750381469727	58	25.4	5.247857	36.0	19.0	25.4	5.24785670536077	1016	59914
91.271164894104	59	25.74359	4.594969	38.0	19.0	25.743589743589745	4.594969092376444	1004	60918
92.82438707351685	60	26.051283	3.8825626	32.0	19.0	26.05128205128205	3.882562713999528	1016	61934
94.3476128578186	61	26.736841	3.5369048	34.0	21.0	26.736842105263158	3.5369047613497773	1016	62950
95.90093398094177	62	28.25	4.81534	40.0	21.0	28.25	4.815340071064556	1017	63967
97.51048874855042	63	28.555555	4.058218	39.0	22.0	28.555555555555557	4.058218303944372	1028	64995
99.03813004493713	64	28.828571	5.185065	40.0	22.0	28.82857142857143	5.185064894404281	1009	66004
100.55461597442627	65	31.5	4.9497476	41.0	24.0	31.5	4.949747468305833	1008	67012
102.23014307022095	66	34.58621	6.774787	45.0	25.0	34.58620689655172	6.77478713944431	1003	68015
103.77422213554382	67	38.555557	4.99135	47.0	29.0	38.55555555555556	4.991350543381379	1041	69056
105.33100199699402	68	38.692307	6.954629	50.0	27.0	38.69230769230769	6.954628955258897	1006	70062
106.9517970085144	69	40.6	6.88767	55.0	29.0	40.6	6.887670143089026	1015	71077
108.4980628490448	70	43.083332	6.0202203	55.0	33.0	43.083333333333336	6.020220557052338	1034	72111
110.07545304298401	71	47.045456	7.0869746	57.0	33.0	47.04545454545455	7.086974432828881	1035	73146
111.71667504310608	72	53.526318	10.678894	82.0	39.0	53.526315789473685	10.678894191976758	1017	74163
113.29948496818542	73	65.0	12.60952	93.0	50.0	65.0	12.609520212918492	1040	75203
114.86113905906677	74	78.92308	16.772053	108.0	53.0	78.92307692307692	16.772053396884026	1026	76229
116.44377088546753	75	88.083336	13.738379	115.0	67.0	88.08333333333333	13.738378927499255	1057	77286
118.17879605293274	76	104.9	18.030252	148.0	78.0	104.9	18.030252355416437	1049	78335
119.77675914764404	77	125.25	15.409007	151.0	106.0	125.25	15.409007106234977	1002	79337
121.35524988174438	78	149.0	12.270755	168.0	131.0	149.0	12.270755012281379	1043	80380
122.98490595817566	79	168.16667	17.353354	195.0	148.0	168.16666666666666	17.35335382250039	1009	81389
124.64587903022766	80	178.33333	16.709944	195.0	160.0	178.33333333333334	16.709943812659045	1070	82459
126.24410605430603	81	176.83333	9.9065075	188.0	162.0	176.83333333333334	9.906507401142386	1061	83520
127.90330696105957	82	176.16667	18.206379	193.0	151.0	176.16666666666666	18.20637861361293	1057	84577
129.5934658050537	83	153.28572	24.045876	196.0	123.0	153.28571428571428	24.045874524180924	1073	85650
131.2295150756836	84	156.71428	22.121187	200.0	129.0	156.71428571428572	22.12118755346354	1097	86747
132.87339282035828	85	134.5	18.330303	172.0	115.0	134.5	18.33030277982336	1076	87823
134.45943999290466	86	134.25	12.437343	153.0	117.0	134.25	12.43734296383275	1074	88897
136.01501488685608	87	129.625	12.766534	151.0	114.0	129.625	12.766533397911902	1037	89934
137.69541192054749	88	125.0	9.42809	142.0	108.0	125.0	9.428090415820634	1125	91059
139.39209985733032	89	148.71428	22.776644	200.0	124.0	148.71428571428572	22.77664396271061	1041	92100
140.99199604988098	90	150.0	21.6663	193.0	125.0	150.0	21.666300363203945	1050	93150
142.89289903640747	91	163.85715	17.634613	196.0	144.0	163.85714285714286	17.634613458670838	1147	94297
144.61389589309692	92	197.16667	4.0173235	200.0	191.0	197.16666666666666	4.017323597731316	1183	95480
146.33841109275818	93	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	96669
148.07813096046448	94	200.0	0.0	200.0	200.0	200.0	0.0	1200	97869
149.8806290626526	95	200.0	0.0	200.0	200.0	200.0	0.0	1200	99069
151.63081192970276	96	200.0	0.0	200.0	200.0	200.0	0.0	1200	100269
153.30217814445496	97	200.0	0.0	200.0	200.0	200.0	0.0	1200	101469
154.85794496536255	98	200.0	0.0	200.0	200.0	200.0	0.0	1200	102669
156.36674213409424	99	200.0	0.0	200.0	200.0	200.0	0.0	1200	103869
