Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
25.597666025161743	0	23.488373	14.075168	93.0	9.0	23.488372093023255	14.075167136061241	1010	1010
47.623929023742676	1	40.96	15.905924	85.0	20.0	40.96	15.90592342493827	1024	2034
67.55630612373352	2	40.16	23.436176	108.0	16.0	40.16	23.43617716266883	1004	3038
87.42922687530518	3	34.366665	14.437181	71.0	17.0	34.36666666666667	14.437181934928375	1031	4069
110.44711589813232	4	35.366665	17.319513	92.0	12.0	35.36666666666667	17.319513721682707	1061	5130
132.95003414154053	5	39.53846	19.233847	88.0	18.0	39.53846153846154	19.233845907731684	1028	6158
153.00385403633118	6	47.809525	15.625435	89.0	20.0	47.80952380952381	15.625434234328909	1004	7162
174.33882784843445	7	54.94737	26.116083	144.0	30.0	54.94736842105263	26.11608434463032	1044	8206
200.765221118927	8	81.53846	40.43155	197.0	40.0	81.53846153846153	40.43154782062638	1060	9266
223.03826904296875	9	59.82353	18.189316	103.0	27.0	59.8235294117647	18.189315849494296	1017	10283
243.34792304039001	10	57.666668	21.168634	123.0	29.0	57.666666666666664	21.16863507907657	1038	11321
264.44580006599426	11	49.761906	34.38702	127.0	13.0	49.76190476190476	34.387019646683626	1045	12366
287.2232789993286	12	33.129032	12.058305	62.0	15.0	33.12903225806452	12.058304421231389	1027	13393
313.0043160915375	13	23.744186	11.828411	62.0	10.0	23.74418604651163	11.828410857221995	1021	14414
333.0321099758148	14	15.014706	6.2272944	40.0	8.0	15.014705882352942	6.2272943965842895	1021	15435
360.9943459033966	15	12.072289	3.9963331	30.0	8.0	12.072289156626505	3.9963330557264696	1002	16437
383.08358120918274	16	10.8494625	2.5397747	21.0	8.0	10.849462365591398	2.5397749310119107	1009	17446
404.07791900634766	17	10.27551	2.0039787	23.0	8.0	10.275510204081632	2.003978757906574	1007	18453
426.207720041275	18	9.682693	1.2729766	15.0	8.0	9.682692307692308	1.2729766983555562	1007	19460
451.899738073349	19	9.718447	1.100904	13.0	8.0	9.718446601941748	1.1009040920825852	1001	20461
474.69354581832886	20	9.590476	1.0663265	14.0	8.0	9.59047619047619	1.066326476364069	1007	21468
495.64088201522827	21	9.45283	0.7540091	12.0	8.0	9.452830188679245	0.7540091019882297	1002	22470
514.7759189605713	22	9.542857	1.1383244	15.0	8.0	9.542857142857143	1.1383243443435487	1002	23472
535.6615970134735	23	9.5	0.79205966	12.0	8.0	9.5	0.7920596508887685	1007	24479
557.4397931098938	24	9.462264	0.9025596	13.0	8.0	9.462264150943396	0.9025595501378476	1003	25482
577.7957401275635	25	9.333333	0.74535596	11.0	8.0	9.333333333333334	0.7453559924999298	1008	26490
596.3790068626404	26	9.364486	0.7023661	11.0	8.0	9.36448598130841	0.702366139366577	1002	27492
616.0445418357849	27	9.4811325	0.80366063	11.0	8.0	9.481132075471699	0.8036606351678138	1005	28497
635.9533469676971	28	9.35514	0.845575	12.0	8.0	9.355140186915888	0.8455749185994409	1001	29498
659.050400018692	29	9.277778	0.74328274	11.0	8.0	9.277777777777779	0.7432826755699806	1002	30500
681.1606540679932	30	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.7677930533936251	1002	31502
700.9990119934082	31	9.392524	0.68025565	11.0	8.0	9.392523364485982	0.6802557153300128	1005	32507
720.4807620048523	32	9.383178	0.76908565	12.0	8.0	9.383177570093459	0.7690856303342425	1004	33511
739.3409390449524	33	9.420561	0.68409675	11.0	8.0	9.42056074766355	0.6840968283867327	1008	34519
