Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
25.729087829589844	0	18.703703	9.288841	66.0	9.0	18.703703703703702	9.288841632581075	1010	1010
48.26900005340576	1	32.774193	14.777291	63.0	10.0	32.774193548387096	14.777292251462027	1016	2026
67.969153881073	2	43.125	21.194166	101.0	16.0	43.125	21.194166846878726	1035	3061
87.4451789855957	3	40.96	14.814803	86.0	20.0	40.96	14.814803407403016	1024	4085
110.33862805366516	4	50.7	25.973257	143.0	25.0	50.7	25.973255475584878	1014	5099
132.89634919166565	5	54.9	25.909266	120.0	21.0	54.9	25.909264752207843	1098	6197
153.01862382888794	6	56.22222	18.164543	94.0	24.0	56.22222222222222	18.16454285920652	1012	7209
173.99674201011658	7	67.933334	33.654057	162.0	36.0	67.93333333333334	33.65405704451628	1019	8228
200.36874413490295	8	43.208332	19.935268	95.0	20.0	43.208333333333336	19.935268509743114	1037	9265
222.83468317985535	9	50.52381	22.840273	96.0	18.0	50.523809523809526	22.840271551256727	1061	10326
242.94419193267822	10	42.041668	26.166899	98.0	12.0	42.041666666666664	26.166898884319906	1009	11335
264.62508893013	11	44.333332	26.021893	116.0	12.0	44.333333333333336	26.021892492455056	1064	12399
287.58804392814636	12	33.96875	29.35077	147.0	12.0	33.96875	29.35077125796697	1087	13486
313.1991672515869	13	30.363636	14.715109	84.0	14.0	30.363636363636363	14.715109080863384	1002	14488
333.2111032009125	14	35.785713	21.13284	113.0	15.0	35.785714285714285	21.13284029125073	1002	15490
361.0404121875763	15	47.272728	25.598618	115.0	18.0	47.27272727272727	25.598618247834143	1040	16530
383.05213809013367	16	42.541668	19.796843	96.0	18.0	42.541666666666664	19.796841428762203	1021	17551
403.9346852302551	17	54.05263	30.551897	159.0	22.0	54.05263157894737	30.551894909292884	1027	18578
426.62085795402527	18	51.05	16.853708	91.0	22.0	51.05	16.85370879064902	1021	19599
452.6388041973114	19	56.31579	18.404955	97.0	29.0	56.31578947368421	18.40495537271058	1070	20669
475.0658030509949	20	49.52381	12.97844	82.0	30.0	49.523809523809526	12.97844017195642	1040	21709
