Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
4.41923189163208	0	15.492308	6.194596	40.0	8.0	15.492307692307692	6.194595850536118	1007	1007
7.39611291885376	1	26.81579	21.2762	143.0	10.0	26.81578947368421	21.276197799366873	1019	2026
9.777566909790039	2	51.25	26.240952	107.0	14.0	51.25	26.240950821187862	1025	3051
12.279778957366943	3	53.31579	21.6164	112.0	23.0	53.31578947368421	21.61639882267492	1013	4064
14.893715858459473	4	53.5	25.956696	139.0	29.0	53.5	25.95669470483482	1070	5134
17.362359046936035	5	47.454544	17.859877	107.0	28.0	47.45454545454545	17.859877004379687	1044	6178
19.73668599128723	6	58.666668	22.52653	107.0	31.0	58.666666666666664	22.52652757183061	1056	7234
22.10564088821411	7	60.82353	20.35056	102.0	23.0	60.8235294117647	20.350560894474707	1034	8268
24.385234832763672	8	51.55	18.861267	120.0	35.0	51.55	18.86126984060193	1031	9299
26.578795909881592	9	55.833332	15.74537	91.0	36.0	55.833333333333336	15.745369689742654	1005	10304
28.930312871932983	10	60.35294	21.663038	125.0	37.0	60.35294117647059	21.663037580908036	1026	11330
31.197351932525635	11	48.095238	15.8712225	92.0	25.0	48.095238095238095	15.8712221208695	1010	12340
33.609824895858765	12	48.95238	17.058655	86.0	28.0	48.95238095238095	17.0586556453404	1028	13368
36.04140377044678	13	55.736843	25.735172	109.0	26.0	55.73684210526316	25.735173770057767	1059	14427
38.33785080909729	14	42.041668	14.114057	73.0	23.0	42.041666666666664	14.114056724493574	1009	15436
40.61293697357178	15	48.714287	16.903486	93.0	28.0	48.714285714285715	16.903487544186337	1023	16459
43.07586097717285	16	41.0	15.494515	94.0	25.0	41.0	15.49451515859725	1025	17484
45.37064290046692	17	33.833332	8.366933	53.0	24.0	33.833333333333336	8.366932266700596	1015	18499
47.623629093170166	18	32.48387	9.537265	59.0	20.0	32.483870967741936	9.537264664130552	1007	19506
49.93533205986023	19	28.857143	5.5659313	44.0	19.0	28.857142857142858	5.565931353936616	1010	20516
52.276036739349365	20	26.076923	3.9767568	35.0	19.0	26.076923076923077	3.976756927541525	1017	21533
54.5918128490448	21	24.142857	4.2682185	33.0	17.0	24.142857142857142	4.268218255294583	1014	22547
56.884806871414185	22	21.297873	3.2282984	29.0	16.0	21.29787234042553	3.228298370145138	1001	23548
59.12561392784119	23	17.946428	2.747854	25.0	12.0	17.946428571428573	2.7478539864068914	1005	24553
61.50724387168884	24	14.594203	2.2606838	22.0	11.0	14.594202898550725	2.260683753048167	1007	25560
63.858619928359985	25	12.280488	1.7893614	17.0	9.0	12.28048780487805	1.7893614492865162	1007	26567
66.30883407592773	26	9.882353	1.022244	12.0	8.0	9.882352941176471	1.0222439527636922	1008	27575
68.57757782936096	27	9.324074	0.7306605	11.0	8.0	9.324074074074074	0.7306605801614867	1007	28582
70.89942598342896	28	9.373832	0.70410496	11.0	8.0	9.373831775700934	0.7041049795079387	1003	29585
73.28362894058228	29	9.411215	0.68294674	11.0	8.0	9.411214953271028	0.6829467628577611	1007	30592
75.6945960521698	30	9.471698	0.67583	11.0	8.0	9.471698113207546	0.6758299882480119	1004	31596
77.97564792633057	31	9.401869	0.734463	11.0	8.0	9.401869158878505	0.7344629048369533	1006	32602
80.24424481391907	32	9.333333	0.8277591	11.0	8.0	9.333333333333334	0.8277591347639633	1008	33610
82.56535196304321	33	9.439252	0.7874906	11.0	8.0	9.439252336448599	0.7874906330071363	1010	34620
84.99946999549866	34	9.411215	0.83109283	12.0	8.0	9.411214953271028	0.8310928626323629	1007	35627
87.28783988952637	35	9.542857	0.6904598	11.0	8.0	9.542857142857143	0.6904597699196898	1002	36629
89.63857793807983	36	9.314815	0.77755725	11.0	8.0	9.314814814814815	0.7775572879710007	1006	37635
92.03234577178955	37	9.333333	0.8050765	11.0	8.0	9.333333333333334	0.8050764858994133	1008	38643
94.49167799949646	38	9.373832	0.7172555	11.0	8.0	9.373831775700934	0.7172554711906501	1003	39646
96.78038597106934	39	9.287037	0.8283286	11.0	8.0	9.287037037037036	0.8283285929433543	1003	40649
99.0265519618988	40	9.561905	0.68901324	11.0	8.0	9.561904761904762	0.6890132284832732	1004	41653
101.34342503547668	41	9.305555	0.77529365	11.0	8.0	9.305555555555555	0.7752936520529368	1005	42658
103.61212587356567	42	9.392524	0.77044713	11.0	8.0	9.392523364485982	0.7704472465616804	1005	43663
105.92427396774292	43	9.296296	0.69733965	11.0	8.0	9.296296296296296	0.6973396438430641	1004	44667
108.45560693740845	44	9.333333	0.8498366	11.0	8.0	9.333333333333334	0.8498365855987975	1008	45675
110.68776988983154	45	9.392524	0.7071994	11.0	8.0	9.392523364485982	0.7071994172857052	1005	46680
113.00743293762207	46	9.490566	0.6763565	11.0	8.0	9.49056603773585	0.6763565407145253	1006	47686
115.31193804740906	47	9.35514	0.75197357	11.0	8.0	9.355140186915888	0.7519735585006145	1001	48687
117.6798300743103	48	9.462264	0.7419318	11.0	8.0	9.462264150943396	0.7419318015483684	1003	49690
120.09031081199646	49	9.287037	0.7207368	11.0	8.0	9.287037037037036	0.7207368390895879	1003	50693
122.4289619922638	50	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	51701
124.64036083221436	51	9.296296	0.7729125	11.0	8.0	9.296296296296296	0.7729124723966372	1004	52705
127.00609397888184	52	9.314815	0.7655565	11.0	8.0	9.314814814814815	0.7655565410590515	1006	53711
129.3467400074005	53	9.45283	0.7413918	11.0	8.0	9.452830188679245	0.7413918001656039	1002	54713
131.6149287223816	54	9.401869	0.8072083	11.0	8.0	9.401869158878505	0.8072083320257639	1006	55719
133.82150197029114	55	9.383178	0.781143	11.0	8.0	9.383177570093459	0.781142941830537	1004	56723
136.15773797035217	56	9.443397	0.76577973	11.0	8.0	9.443396226415095	0.765779768814365	1001	57724
138.58041501045227	57	9.314815	0.74097216	11.0	8.0	9.314814814814815	0.7409721860645392	1006	58730
140.94871497154236	58	9.364486	0.7155485	11.0	8.0	9.36448598130841	0.7155485885065784	1002	59732
143.35089302062988	59	9.462264	0.58559	10.0	8.0	9.462264150943396	0.5855899831259809	1003	60735
145.70683908462524	60	9.429907	0.76258475	11.0	8.0	9.429906542056075	0.7625847528532841	1009	61744
148.06700682640076	61	9.439252	0.72572964	11.0	8.0	9.439252336448599	0.7257296694698009	1010	62754
150.47843503952026	62	9.268518	0.7650524	11.0	8.0	9.268518518518519	0.7650524247527274	1001	63755
152.74847888946533	63	9.4811325	0.767637	11.0	8.0	9.481132075471699	0.7676370515637114	1005	64760
155.01968002319336	64	9.277778	0.76779306	11.0	8.0	9.277777777777779	0.7677930533936251	1002	65762
157.37396597862244	65	9.373832	0.7301692	11.0	8.0	9.373831775700934	0.7301691583037236	1003	66765
159.80759596824646	66	9.314815	0.6891776	11.0	8.0	9.314814814814815	0.689177557997348	1006	67771
162.15885090827942	67	9.277778	0.7432827	11.0	8.0	9.277777777777779	0.7432826755699806	1002	68773
164.45425486564636	68	9.373832	0.67703813	11.0	8.0	9.373831775700934	0.6770381411691526	1003	69776
166.7114269733429	69	9.364486	0.7537138	11.0	8.0	9.36448598130841	0.7537138375198487	1002	70778
168.90091276168823	70	9.383178	0.781143	11.0	8.0	9.383177570093459	0.781142941830537	1004	71782
171.30318999290466	71	9.364486	0.75371385	11.0	8.0	9.36448598130841	0.7537138375198487	1002	72784
173.6064989566803	72	9.401869	0.7837105	11.0	8.0	9.401869158878505	0.7837104782518366	1006	73790
175.83739805221558	73	9.296296	0.72340834	11.0	8.0	9.296296296296296	0.7234083327638745	1004	74794
178.21479487419128	74	9.5188675	0.7552475	11.0	8.0	9.518867924528301	0.7552474550802051	1009	75803
180.58563876152039	75	9.351851	0.7492566	11.0	8.0	9.351851851851851	0.7492566045979226	1010	76813
182.9634928703308	76	9.411215	0.6964969	11.0	8.0	9.411214953271028	0.6964968554724004	1007	77820
185.27154088020325	77	9.229358	0.7618547	11.0	8.0	9.229357798165138	0.7618546602578604	1006	78826
187.56243205070496	78	9.383178	0.7188368	11.0	8.0	9.383177570093459	0.7188368045992304	1004	79830
189.98939180374146	79	9.373832	0.8148547	11.0	8.0	9.373831775700934	0.8148546626443856	1003	80833
192.40720891952515	80	9.373832	0.7172555	11.0	8.0	9.373831775700934	0.7172554711906503	1003	81836
194.75771594047546	81	9.277778	0.71793604	11.0	8.0	9.277777777777779	0.7179359990733379	1002	82838
197.10918712615967	82	9.342592	0.7473663	11.0	8.0	9.342592592592593	0.7473662030267437	1009	83847
199.43168783187866	83	9.383178	0.70571584	11.0	8.0	9.383177570093459	0.7057157805103874	1004	84851
201.8593909740448	84	9.490566	0.8038267	11.0	8.0	9.49056603773585	0.8038267322317278	1006	85857
204.25936484336853	85	9.305555	0.699978	11.0	8.0	9.305555555555555	0.6999779537974529	1005	86862
206.61640191078186	86	9.305555	0.75102806	11.0	8.0	9.305555555555555	0.7510281019219874	1005	87867
208.77656388282776	87	9.429907	0.72488666	11.0	8.0	9.429906542056075	0.7248867076510399	1009	88876
211.11534690856934	88	9.333333	0.7328281	11.0	8.0	9.333333333333334	0.73282810879294	1008	89884
213.511137008667	89	9.324074	0.7555805	11.0	8.0	9.324074074074074	0.7555805188323462	1007	90891
215.91351890563965	90	9.471698	0.68964785	11.0	8.0	9.471698113207546	0.6896478068866816	1004	91895
218.33886885643005	91	9.35514	0.7137153	11.0	8.0	9.355140186915888	0.713715255777076	1001	92896
220.67706894874573	92	9.443397	0.71480554	11.0	8.0	9.443396226415095	0.7148055373401742	1001	93897
223.01910400390625	93	9.333333	0.82775915	11.0	8.0	9.333333333333334	0.8277591347639635	1008	94905
225.32916712760925	94	9.277778	0.7307192	11.0	8.0	9.277777777777779	0.7307192465536613	1002	95907
227.66275787353516	95	9.287037	0.7582988	11.0	8.0	9.287037037037036	0.7582988505704107	1003	96910
229.90179204940796	96	9.296296	0.76083845	11.0	8.0	9.296296296296296	0.7608384660805236	1004	97914
232.28727293014526	97	9.324074	0.70486015	11.0	8.0	9.324074074074074	0.7048601608580836	1007	98921
234.6399929523468	98	9.383178	0.87161744	11.0	8.0	9.383177570093459	0.8716174653206759	1004	99925
237.00965189933777	99	9.256881	0.6960395	11.0	8.0	9.256880733944953	0.696039513335437	1009	100934
