Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.440775156021118	0	15.492308	6.194596	40.0	8.0	15.492307692307692	6.194595850536118	1007	1007
6.223062992095947	1	29.82353	15.987992	67.0	10.0	29.823529411764707	15.987992899517351	1014	2021
8.47862696647644	2	25.97436	12.767119	66.0	10.0	25.974358974358974	12.76711958657097	1013	3034
10.965344905853271	3	17.344828	7.5647817	42.0	8.0	17.344827586206897	7.564781657258696	1006	4040
13.222531080245972	4	15.227273	8.9693	69.0	9.0	15.227272727272727	8.969300257402358	1005	5045
15.446030139923096	5	12.683544	4.0457644	29.0	8.0	12.683544303797468	4.045764479393322	1002	6047
17.65607500076294	6	12.060241	3.0825953	25.0	8.0	12.060240963855422	3.0825955171996395	1001	7048
19.904699087142944	7	11.397727	2.5474577	20.0	8.0	11.397727272727273	2.5474576128477975	1003	8051
22.163706064224243	8	11.431818	2.377907	18.0	8.0	11.431818181818182	2.377907094223896	1006	9057
24.44123911857605	9	11.976191	2.4101777	21.0	9.0	11.976190476190476	2.4101777768662154	1006	10063
26.811251163482666	10	12.846154	3.0846055	26.0	9.0	12.846153846153847	3.0846057931943722	1002	11065
29.215015172958374	11	13.038961	2.6698973	21.0	9.0	13.03896103896104	2.6698974076382047	1004	12069
31.555214166641235	12	14.111111	3.3356473	22.0	9.0	14.11111111111111	3.3356473449506834	1016	13085
33.707802057266235	13	16.52459	3.8008049	31.0	10.0	16.524590163934427	3.8008047352255665	1008	14093
35.89362812042236	14	16.17742	4.21795	32.0	9.0	16.177419354838708	4.217950096633424	1003	15096
38.23331093788147	15	15.461538	3.5564759	24.0	9.0	15.461538461538462	3.556475883519973	1005	16101
40.459182024002075	16	15.734375	3.133699	24.0	10.0	15.734375	3.13369883035607	1007	17108
42.8639931678772	17	16.370968	3.4976208	25.0	10.0	16.370967741935484	3.497620716484103	1015	18123
45.15513324737549	18	16.983334	4.481412	28.0	10.0	16.983333333333334	4.481412227808947	1019	19142
47.54887914657593	19	16.459017	4.860594	31.0	9.0	16.459016393442624	4.8605935362177135	1004	20146
49.86116409301758	20	15.6	4.2959733	27.0	10.0	15.6	4.29597306967637	1014	21160
52.23419117927551	21	15.904762	5.0950155	32.0	8.0	15.904761904761905	5.0950155714648595	1002	22162
54.50017499923706	22	14.623188	6.5233164	53.0	8.0	14.623188405797102	6.523317039389341	1009	23171
56.74046301841736	23	14.782609	5.946305	39.0	8.0	14.782608695652174	5.946304576982517	1020	24191
58.988723278045654	24	13.223684	4.7144756	30.0	8.0	13.223684210526315	4.714475703981823	1005	25196
61.33752489089966	25	12.772152	4.0874906	34.0	8.0	12.772151898734178	4.08749053988332	1009	26205
63.80532503128052	26	11.823529	3.1851733	25.0	8.0	11.823529411764707	3.1851732636896197	1005	27210
66.17245101928711	27	11.847059	3.897226	30.0	8.0	11.847058823529412	3.8972264114908883	1007	28217
68.41023206710815	28	10.978261	2.0640728	18.0	9.0	10.978260869565217	2.064072909425762	1010	29227
70.56899619102478	29	10.6	1.9270921	16.0	8.0	10.6	1.9270921645127188	1007	30234
72.9337751865387	30	10.427083	2.1877728	19.0	8.0	10.427083333333334	2.187772800450012	1001	31235
75.26682114601135	31	9.747573	1.251938	15.0	8.0	9.74757281553398	1.2519378889176598	1004	32239
77.54277014732361	32	9.805825	1.1663424	15.0	8.0	9.805825242718447	1.1663423237033947	1010	33249
79.86439609527588	33	9.552381	1.1379259	14.0	8.0	9.552380952380952	1.1379258690471503	1003	34252
81.98086023330688	34	9.634615	1.2330207	15.0	8.0	9.634615384615385	1.233020777070034	1002	35254
84.3564841747284	35	9.644231	0.94988126	13.0	8.0	9.64423076923077	0.9498812600972943	1003	36257
86.71620082855225	36	9.45283	0.81416786	12.0	8.0	9.452830188679245	0.8141678871845819	1002	37259
88.99966716766357	37	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799483	1001	38260
91.33862495422363	38	9.35514	0.7764325	11.0	8.0	9.355140186915888	0.7764324891799483	1001	39261
93.58012628555298	39	9.277778	0.7432827	11.0	8.0	9.277777777777779	0.7432826755699806	1002	40263
95.92953205108643	40	9.268518	0.85641897	11.0	8.0	9.268518518518519	0.8564189166337788	1001	41264
98.32917809486389	41	9.411215	0.7848242	13.0	8.0	9.411214953271028	0.7848241785127856	1007	42271
100.56592893600464	42	9.373832	0.7676078	11.0	8.0	9.373831775700934	0.7676078205002268	1003	43274
102.78394508361816	43	9.443397	0.8018868	11.0	8.0	9.443396226415095	0.8018867924528301	1001	44275
105.08507013320923	44	9.287037	0.79408604	11.0	8.0	9.287037037037036	0.7940860799258236	1003	45278
107.35968089103699	45	9.462264	0.75454	11.0	8.0	9.462264150943396	0.7545400736058419	1003	46281
109.77022886276245	46	9.305555	0.699978	11.0	8.0	9.305555555555555	0.699977953797453	1005	47286
112.00437498092651	47	9.411215	0.8197705	11.0	8.0	9.411214953271028	0.8197705517603137	1007	48293
114.24800992012024	48	9.429907	0.7502292	11.0	8.0	9.429906542056075	0.7502292426313825	1009	49302
116.55755114555359	49	9.373832	0.7553345	11.0	8.0	9.373831775700934	0.7553344804178225	1003	50305
119.12072610855103	50	9.305555	0.7510282	11.0	8.0	9.305555555555555	0.7510281019219874	1005	51310
121.31359887123108	51	9.448598	0.71347046	11.0	8.0	9.448598130841122	0.7134704554763481	1011	52321
123.48839712142944	52	9.420561	0.69762456	11.0	8.0	9.42056074766355	0.6976245834213654	1008	53329
125.80674195289612	53	9.333333	0.7817359	11.0	8.0	9.333333333333334	0.7817359599705717	1008	54337
