Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.4562199115753174	0	18.703703	9.288841	66.0	9.0	18.703703703703702	9.288841632581075	1010	1010
6.320230960845947	1	12.935898	4.0615134	25.0	8.0	12.935897435897436	4.06151337081087	1009	2019
8.659019708633423	2	11.120879	2.716798	25.0	8.0	11.12087912087912	2.716798232062861	1012	3031
11.098094940185547	3	10.702127	2.457424	21.0	8.0	10.702127659574469	2.4574237817839846	1006	4037
13.313796997070312	4	10.680851	2.4504135	22.0	8.0	10.680851063829786	2.450413625342633	1004	5041
15.542376041412354	5	10.381443	2.326199	19.0	8.0	10.381443298969073	2.326199054380219	1007	6048
17.745206832885742	6	10.391752	2.1755753	18.0	8.0	10.391752577319588	2.175575293182884	1008	7056
20.04198980331421	7	10.74468	2.1730268	19.0	8.0	10.74468085106383	2.1730269613467064	1010	8066
22.364831924438477	8	10.46875	1.9469695	19.0	8.0	10.46875	1.9469694666754962	1005	9071
24.586604833602905	9	10.06	1.7135925	19.0	8.0	10.06	1.7135927170713583	1006	10077
26.89223575592041	10	10.121212	1.7307249	17.0	8.0	10.121212121212121	1.7307248862174103	1002	11079
29.157896041870117	11	10.652632	1.8905215	18.0	8.0	10.652631578947368	1.8905216270015701	1012	12091
31.41492486000061	12	10.702127	2.05162	16.0	8.0	10.702127659574469	2.0516199475621573	1006	13097
33.72684192657471	13	10.795699	2.127946	20.0	8.0	10.795698924731182	2.1279458507589624	1004	14101
35.91825890541077	14	10.83871	2.1913335	17.0	8.0	10.838709677419354	2.191333480118702	1008	15109
38.26635694503784	15	10.578947	1.9819126	18.0	8.0	10.578947368421053	1.9819126719750242	1005	16114
40.55039691925049	16	11.098901	3.1275275	25.0	8.0	11.098901098901099	3.127527356210485	1010	17124
42.957021951675415	17	10.74468	3.0455277	30.0	8.0	10.74468085106383	3.045527485362988	1010	18134
45.12705898284912	18	10.6595745	2.5622182	23.0	8.0	10.659574468085106	2.562218086160944	1002	19136
47.38959288597107	19	10.621053	2.1869419	18.0	8.0	10.621052631578948	2.1869418559807303	1009	20145
49.55838179588318	20	10.255102	1.710181	18.0	8.0	10.255102040816327	1.7101809457302148	1005	21150
51.95834708213806	21	10.817204	2.2092	21.0	8.0	10.817204301075268	2.209199906544963	1006	22156
54.23239779472351	22	10.8494625	1.8719562	17.0	8.0	10.849462365591398	1.8719562337450009	1009	23165
56.53617191314697	23	10.141414	1.5242823	15.0	8.0	10.141414141414142	1.5242822520919297	1004	24169
58.784857988357544	24	9.634615	1.3086817	17.0	8.0	9.634615384615385	1.3086817523730065	1002	25171
61.154329776763916	25	9.561905	1.0228235	14.0	8.0	9.561904761904762	1.0228234453968654	1004	26175
63.610556840896606	26	9.45283	1.0199156	13.0	8.0	9.452830188679245	1.0199156039048738	1002	27177
66.0524549484253	27	9.490566	0.81547856	12.0	8.0	9.49056603773585	0.8154785956594078	1006	28183
68.30922603607178	28	9.490566	0.91368306	13.0	8.0	9.49056603773585	0.9136830198342076	1006	29189
70.458331823349	29	9.333333	0.8498365	12.0	8.0	9.333333333333334	0.8498365855987974	1008	30197
72.8777208328247	30	9.220183	0.82792765	12.0	8.0	9.220183486238533	0.8279276457011726	1005	31202
75.23795580863953	31	9.443397	0.74073124	13.0	8.0	9.443396226415095	0.7407312638661736	1001	32203
77.51657199859619	32	9.45283	0.7540091	11.0	8.0	9.452830188679245	0.7540091019882297	1002	33205
79.75273609161377	33	9.324074	0.743225	11.0	8.0	9.324074074074074	0.7432250008714985	1007	34212
81.91939282417297	34	9.429907	0.71187717	11.0	8.0	9.429906542056075	0.7118772015903568	1009	35221
84.35055899620056	35	9.4811325	0.7676371	11.0	8.0	9.481132075471699	0.7676370515637114	1005	36226
86.68124079704285	36	9.373832	0.75533444	11.0	8.0	9.373831775700934	0.7553344804178225	1003	37229
88.98843884468079	37	9.462264	0.76694113	11.0	8.0	9.462264150943396	0.766941097611421	1003	38232
91.32065987586975	38	9.392524	0.6802557	11.0	8.0	9.392523364485982	0.6802557153300129	1005	39237
93.52610683441162	39	9.342592	0.7953807	11.0	8.0	9.342592592592593	0.7953806104631201	1009	40246
95.78715801239014	40	9.4811325	0.67615914	11.0	8.0	9.481132075471699	0.6761591315920499	1005	41251
98.23792791366577	41	9.45283	0.77863055	11.0	8.0	9.452830188679245	0.7786305766778623	1002	42253
100.45537281036377	42	9.333333	0.74535596	11.0	8.0	9.333333333333334	0.7453559924999299	1008	43261
102.68840503692627	43	9.411215	0.74824744	11.0	8.0	9.411214953271028	0.7482474355606764	1007	44268
105.03534483909607	44	9.19266	0.72285193	11.0	8.0	9.192660550458715	0.7228519487556774	1002	45270
107.32628107070923	45	9.411215	0.76063514	11.0	8.0	9.411214953271028	0.7606351382944226	1007	46277
109.71327185630798	46	9.35514	0.7519736	11.0	8.0	9.355140186915888	0.7519735585006145	1001	47278
111.98543000221252	47	9.4811325	0.7035105	11.0	8.0	9.481132075471699	0.7035104976415909	1005	48283
114.22695779800415	48	9.333333	0.69388866	11.0	8.0	9.333333333333334	0.693888666488711	1008	49291
116.54516887664795	49	9.5188675	0.7298376	11.0	8.0	9.518867924528301	0.7298375636732619	1009	50300
118.9152410030365	50	9.373832	0.7301691	11.0	8.0	9.373831775700934	0.7301691583037236	1003	51303
121.18470001220703	51	9.229358	0.7248287	11.0	8.0	9.229357798165138	0.7248287051414195	1006	52309
123.37451767921448	52	9.256881	0.7710789	11.0	8.0	9.256880733944953	0.7710789500715851	1009	53318
